scope,cycle_label,team_rank,team_name,team_slug,team_class,ranking_total_points,team_total_points,sanction_points_total,ranking_url,source_url,scraped_at,is_placeholder_team_row,season_year,rider_name,rider_slug,team_rank_within_counted_list,points_counted,points_not_counted,sanction_points
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MARTÍN Gotzon,gotzon-martin,2,270.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VAN DER TUUK Axel,axel-van-der-tuuk,3,246.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HENNEQUIN Paul,paul-hennequin,4,165.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,JUARISTI Txomin,txomin-juaristi,5,137.7,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,LÓPEZ Jordi,jordi-lopez-caravaca,6,137.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,BIZKARRA Mikel,mikel-bizkarra,7,122.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,AGIRRE Jon,jon-agirre,8,122.0,0.0,50.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MURGUIALDAY Jokin,jokin-murguialday-elorza,9,108.0,0.0,15.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,LASTRA Jonathan,jonathan-lastra,10,99.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MINTEGI Iker,iker-mintegi-claver,11,63.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,SUTTON Louis,louis-sutton,12,63.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ISASA Xabier,xabier-isasa-larranaga,13,47.7,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,UGARTE Gari,gari-ugarte,14,31.7,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ALUSTIZA Nicolás,nicolas-alustiza,15,24.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MUÑOZ Hodei,hodei-munoz,16,10.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MARTÍN Marco,marco-martin-cuevas,17,6.0,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VAN DER TUUK Danny,danny-van-der-tuuk,18,3.7,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,AGUIRRE Yago,yago-aguirre,19,3.7,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,FERNÁNDEZ Samuel,samuel-fernandez-heres,20,0.7,0.0,0.0
cycle_2026_2028,2026-2028,31,Euskaltel - Euskadi,euskaltel-euskadi-2026,PRT,2101.0,2104.2,65.0,team/euskaltel-euskadi-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/euskaltel-euskadi-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,AZNAR Unai,unai-aznar-vijuesca,21,0.0,1.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,OLIVER Ben,ben-oliver,1,449.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MUNTON Byron,byron-munton,2,290.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DE BOD Stefan,stefan-de-bod,3,234.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HAUG Kieran,kieran-haug,4,85.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HAYTER Leo,leo-hayter,5,53.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,STITES Tyler,tyler-stites,6,48.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,PICKRELL Riley,riley-pickrell,7,43.0,0.0,15.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,CAUDELL Ezra,ezra-caudell,8,41.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,FLÓREZ Samuel,samuel-florez-garces,9,30.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,WRIGHT Paul,paul-wright,10,16.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MCGILL Scott,scott-mcgill,11,14.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,LÓPEZ Ian,ian-lopez,12,5.0,0.0,15.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,STEWART Mark,mark-stewart,13,2.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,KESSLER Cole,cole-kessler,14,1.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,CARPENTER Robin,robin-carpenter,15,0.0,0.0,0.0
cycle_2026_2028,2026-2028,32,Modern Adventure Pro Cycling,modern-adventure-pro-cycling-2026,PRT,1305.0,1311.0,45.0,team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/modern-adventure-pro-cycling-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,SCALA Hugo,hugo-scala,16,0.0,0.0,15.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,CRABBE Tom,tom-crabbe,1,242.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,LAMBRECHT Michiel,michiel-lambrecht,2,102.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VAN HEMELEN Vincent,vincent-van-hemelen,3,81.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,THONNON Senne,senne-thonnon,4,80.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HESTERS Jules,jules-hesters,5,69.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MARIS Elias,elias-maris,6,61.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VANDENABEELE Henri,henri-vandenabeele,7,60.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,LANHOVE Milan,milan-lanhove,8,54.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DEWEIRDT Siebe,siebe-deweirdt,9,52.7,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VANHOOF Ward,ward-vanhoof,10,51.7,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VANDENSTORME Dylan,dylan-vandenstorme,11,21.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VAN HAUTEGEM Leander,leander-van-hautegem,12,21.0,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DEMAN Brem,brem-deman,13,14.7,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HUYSMANS Nolan,nolan-huysmans,14,9.7,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,GEERAERTS Ferre,ferre-geeraerts,15,7.7,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VERCOUILLIE Victor,victor-vercouillie,16,1.7,0.0,0.0
cycle_2026_2028,2026-2028,33,Team Flanders - Baloise,team-flanders-baloise-2026,PRT,918.0,929.2,15.0,team/team-flanders-baloise-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-flanders-baloise-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,TORNEY Artuur,artuur-torney,17,0.0,0.0,15.0
cycle_2026_2028,2026-2028,34,Team Novo Nordisk,team-novo-nordisk-2026,PRT,13.0,28.0,15.0,team/team-novo-nordisk-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-novo-nordisk-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,RIDOLFO Filippo,filippo-ridolfo,1,25.0,0.0,0.0
cycle_2026_2028,2026-2028,34,Team Novo Nordisk,team-novo-nordisk-2026,PRT,13.0,28.0,15.0,team/team-novo-nordisk-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-novo-nordisk-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,WATTELLE Célestin,celestin-wattelle,2,3.0,0.0,0.0
cycle_2026_2028,2026-2028,34,Team Novo Nordisk,team-novo-nordisk-2026,PRT,13.0,28.0,15.0,team/team-novo-nordisk-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/team-novo-nordisk-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,LOZANO David,david-lozano-riba,3,0.0,0.0,15.0
